,0,1,2
1082,1082,116201,Spiral
1083,1083,116208,Elliptical
1084,1084,116210,Elliptical
1085,1085,116214,Elliptical
1086,1086,116228,Elliptical
1087,1087,116239,Elliptical Cigar
1088,1088,116249,Irregular
1089,1089,116265,Lenticular
1090,1090,116291,Spiral
1091,1091,116306,Spiral
1092,1092,116328,Spiral
1093,1093,116386,Elliptical
1094,1094,116417,Elliptical
1095,1095,116422,Spiral
1096,1096,116429,Spiral
1097,1097,116435,Elliptical
1098,1098,116455,Spiral
1099,1099,116517,Elliptical
1100,1100,116518,Irregular
1101,1101,116524,Elliptical
1102,1102,116527,Elliptical
1103,1103,116542,Irregular
1104,1104,116551,Lenticular
1105,1105,116557,Lenticular
1106,1106,116565,Elliptical
1107,1107,116582,Elliptical
1108,1108,116596,Spiral
1109,1109,116614,Elliptical
1110,1110,116620,Elliptical
1111,1111,116638,Irregular
1112,1112,116667,Spiral
1113,1113,116669,Elliptical
1114,1114,116692,Elliptical
1115,1115,116695,Elliptical Cigar
1116,1116,116719,Elliptical
1117,1117,116723,Elliptical
1118,1118,116724,Lenticular
1119,1119,116751,Lenticular
1120,1120,116779,Elliptical
1121,1121,116780,Elliptical
1122,1122,116794,Spiral
1123,1123,116815,Bar Spiral
1124,1124,116817,Lenticular
1125,1125,116832,Irregular
1126,1126,116844,Elliptical
1127,1127,116857,Spiral
1128,1128,116873,Elliptical
1129,1129,116879,Elliptical
1130,1130,116886,Elliptical Cigar
1131,1131,116896,Spiral
1132,1132,116914,Elliptical
1133,1133,116927,Elliptical
1134,1134,116946,Spiral
1135,1135,116958,Elliptical
1136,1136,116964,Elliptical
1137,1137,116979,Spiral
1138,1138,116998,Spiral
1139,1139,117017,Bar Spiral
1140,1140,117045,Bar Spiral
1141,1141,117068,Elliptical
1142,1142,117085,Spiral
1143,1143,117090,Elliptical
1144,1144,117100,Irregular
1145,1145,117104,Elliptical
1146,1146,117135,Irregular
1147,1147,117158,Spiral
1148,1148,117164,Irregular
1149,1149,117177,Irregular
1150,1150,117192,Elliptical
1151,1151,117205,Lenticular
1152,1152,117206,Spiral
1153,1153,117214,Elliptical
1154,1154,117216,Elliptical
1155,1155,117217,Lenticular
1156,1156,117228,Elliptical
1157,1157,117235,Elliptical
1158,1158,117240,Lenticular
1159,1159,117265,Lenticular
1160,1160,117267,Lenticular
1161,1161,117268,Spiral
1162,1162,117300,Bar Spiral
1163,1163,117319,Spiral
1164,1164,117361,Spiral
1165,1165,117413,Spiral
1166,1166,117424,Spiral
1167,1167,117440,Bar Spiral
1168,1168,117492,Spiral
1169,1169,117494,Spiral
1170,1170,117503,Spiral
1171,1171,117510,Elliptical
1172,1172,117520,Spiral
1173,1173,117528,Irregular
1174,1174,117541,Spiral
1175,1175,117576,Irregular
1176,1176,117587,Elliptical
1177,1177,117597,Spiral
1178,1178,117598,Irregular
1179,1179,117605,Elliptical
1180,1180,117621,Elliptical
1181,1181,117623,Elliptical
1182,1182,117627,Irregular
1183,1183,117641,Bar Spiral
1184,1184,117647,Elliptical
1185,1185,117674,Bar Spiral
1186,1186,117722,Irregular
1187,1187,117730,Spiral
1188,1188,117743,Spiral
1189,1189,117764,Elliptical
1190,1190,117767,Elliptical
1191,1191,117775,Irregular
1192,1192,117805,Elliptical
1193,1193,117813,Elliptical
1194,1194,117833,Elliptical
1195,1195,117853,Elliptical
1196,1196,117858,Lenticular
1197,1197,117895,Irregular
1198,1198,117908,Lenticular
1199,1199,117909,Irregular
1200,1200,117915,Spiral
1201,1201,117921,Elliptical
1202,1202,117929,Spiral
1203,1203,117934,Irregular
1204,1204,117996,Elliptical
1205,1205,118013,Bar Spiral
1206,1206,118015,Elliptical
1207,1207,118044,Elliptical
1208,1208,118048,Spiral
1209,1209,118063,Elliptical
1210,1210,118074,Elliptical
1211,1211,118085,Spiral
1212,1212,118119,Elliptical
1213,1213,118140,Spiral
1214,1214,118141,Elliptical
1215,1215,118150,Irregular
1216,1216,118161,Elliptical
1217,1217,118163,Elliptical
1218,1218,118184,Spiral
1219,1219,118188,Lenticular
1220,1220,118199,Spiral
1221,1221,118223,Spiral
1222,1222,118260,Irregular
1223,1223,118323,Spiral
1224,1224,118337,Spiral
1225,1225,118348,Elliptical
1226,1226,118382,Irregular
1227,1227,118409,Lenticular
1228,1228,118452,Elliptical
1229,1229,118476,Bar Spiral
1230,1230,118493,Elliptical
1231,1231,118506,Elliptical Cigar
1232,1232,118539,Spiral
1233,1233,118590,Elliptical
1234,1234,118599,Spiral
1235,1235,118638,Spiral
1236,1236,118644,Spiral
1237,1237,118650,Spiral
1238,1238,118685,Elliptical
1239,1239,118700,Elliptical
1240,1240,118702,Irregular
1241,1241,118712,Spiral
1242,1242,118714,Spiral
1243,1243,118723,Spiral
1244,1244,118767,Elliptical
1245,1245,118777,Irregular
1246,1246,118811,Elliptical
1247,1247,118831,Irregular
1248,1248,118856,Irregular
1249,1249,118868,Elliptical Cigar
1250,1250,118877,Spiral
1251,1251,118893,Lenticular
1252,1252,118935,Spiral
1253,1253,118941,Spiral
1254,1254,118944,Elliptical
1255,1255,118947,Elliptical
1256,1256,118949,Elliptical
1257,1257,118971,Lenticular
1258,1258,118993,Irregular
1259,1259,119009,Spiral
1260,1260,119010,Spiral
1261,1261,119014,Irregular
1262,1262,119037,Spiral
1263,1263,119045,Spiral
1264,1264,119061,Lenticular
1265,1265,119074,Irregular
1266,1266,119147,Irregular
1267,1267,119150,Spiral
1268,1268,119186,Elliptical
1269,1269,119229,Spiral
1270,1270,119239,Spiral
1271,1271,119240,Spiral
1272,1272,119249,Spiral
1273,1273,119250,Bar Spiral
1274,1274,119256,Elliptical
1275,1275,119262,Bar Spiral
1276,1276,119277,Bar Spiral
1277,1277,119280,Irregular
1278,1278,119314,Elliptical
1279,1279,119321,Spiral
1280,1280,119334,Elliptical
1281,1281,119358,Bar Spiral
1282,1282,119366,Spiral
1283,1283,119373,Lenticular
1284,1284,119383,Elliptical Cigar
1285,1285,119384,Elliptical
1286,1286,119397,Spiral
1287,1287,119398,Elliptical
1288,1288,119417,Elliptical
1289,1289,119425,Bar Spiral
1290,1290,119454,Spiral
1291,1291,119459,Spiral
1292,1292,119471,Spiral
1293,1293,119498,Spiral
1294,1294,119501,Bar Spiral
1295,1295,119536,Irregular
1296,1296,119537,Irregular
1297,1297,119554,Elliptical
1298,1298,119573,Spiral
1299,1299,119579,Irregular
1300,1300,119599,Spiral
1301,1301,119644,Irregular
1302,1302,119666,Elliptical
1303,1303,119670,Irregular
1304,1304,119675,Lenticular
1305,1305,119691,Lenticular
1306,1306,119693,Elliptical
1307,1307,119695,Spiral
1308,1308,119699,Elliptical
1309,1309,119718,Spiral
1310,1310,119719,Spiral
1311,1311,119720,Elliptical Cigar
1312,1312,119729,Irregular
1313,1313,119740,Irregular
1314,1314,119743,Spiral
1315,1315,119766,Elliptical
1316,1316,119773,Spiral
1317,1317,119774,Elliptical
1318,1318,119777,Spiral
1319,1319,119798,Elliptical
1320,1320,119816,Bar Spiral
1321,1321,119831,Spiral
1322,1322,119864,Irregular
1323,1323,119876,Spiral
1324,1324,119889,Irregular
1325,1325,119909,Irregular
1326,1326,119910,Spiral
1327,1327,119921,Elliptical
1328,1328,119941,Elliptical
1329,1329,119967,Spiral
1330,1330,119990,Spiral
1331,1331,120006,Elliptical
1332,1332,120027,Elliptical
1333,1333,120036,Elliptical
1334,1334,120042,Bar Spiral
1335,1335,120051,Irregular
1336,1336,120062,Elliptical
1337,1337,120084,Spiral
1338,1338,120107,Elliptical
1339,1339,120112,Elliptical
1340,1340,120127,Lenticular
1341,1341,120158,Irregular
1342,1342,120179,Spiral
1343,1343,120187,Spiral
1344,1344,120191,Spiral
1345,1345,120193,Spiral
1346,1346,120197,Spiral
1347,1347,120201,Elliptical
1348,1348,120214,Elliptical
1349,1349,120219,Elliptical
1350,1350,120223,Lenticular
1351,1351,120228,Spiral
1352,1352,120231,Elliptical
1353,1353,120250,Irregular
1354,1354,120258,Elliptical
1355,1355,120259,Spiral
1356,1356,120260,Spiral
1357,1357,120305,Elliptical
1358,1358,120307,Bar Spiral
1359,1359,120314,Elliptical
1360,1360,120316,Irregular
1361,1361,120333,Spiral
1362,1362,120337,Bar Spiral
1363,1363,120354,Spiral
1364,1364,120374,Irregular
1365,1365,120383,Spiral
1366,1366,120384,Spiral
1367,1367,120387,Elliptical
1368,1368,120426,Spiral
1369,1369,120433,Spiral
1370,1370,120438,Elliptical
1371,1371,120440,Elliptical
1372,1372,120447,Irregular
1373,1373,120535,Elliptical
1374,1374,120548,Spiral
1375,1375,120566,Elliptical
1376,1376,120586,Spiral
1377,1377,120629,Elliptical
1378,1378,120632,Spiral
1379,1379,120641,Irregular
1380,1380,120648,Elliptical
1381,1381,120659,Elliptical
1382,1382,120676,Spiral
1383,1383,120697,Elliptical
1384,1384,120716,Bar Spiral
1385,1385,120763,Elliptical
1386,1386,120774,Elliptical
1387,1387,120776,Elliptical
1388,1388,120782,Elliptical
1389,1389,120847,Bar Spiral
1390,1390,120858,Irregular
1391,1391,120868,Irregular
1392,1392,120891,Elliptical
1393,1393,120915,Irregular
1394,1394,120918,Elliptical
1395,1395,120923,Elliptical
1396,1396,120925,Spiral
1397,1397,120941,Spiral
1398,1398,120998,Spiral
1399,1399,121006,Spiral
1400,1400,121008,Lenticular
1401,1401,121016,Elliptical Cigar
1402,1402,121031,Spiral
1403,1403,121044,Elliptical
1404,1404,121048,Bar Spiral
1405,1405,121059,Elliptical
1406,1406,121067,Irregular
1407,1407,121068,Elliptical
1408,1408,121085,Spiral
1409,1409,121088,Spiral
1410,1410,121128,Lenticular
1411,1411,121129,Irregular
1412,1412,121133,Elliptical
1413,1413,121147,Spiral
1414,1414,121164,Spiral
1415,1415,121167,Spiral
1416,1416,121177,Irregular
1417,1417,121178,Irregular
1418,1418,121184,Lenticular
1419,1419,121190,Elliptical
1420,1420,121195,Elliptical
1421,1421,121196,Elliptical Cigar
1422,1422,121250,Elliptical
1423,1423,121257,Irregular
1424,1424,121262,Elliptical
1425,1425,121267,Lenticular
1426,1426,121272,Spiral
1427,1427,121276,Lenticular
1428,1428,121287,Elliptical
1429,1429,121319,Spiral
1430,1430,121346,Elliptical
1431,1431,121371,Spiral
1432,1432,121378,Spiral
1433,1433,121394,Bar Spiral
1434,1434,121410,Spiral
1435,1435,121413,Elliptical
1436,1436,121438,Irregular
1437,1437,121459,Elliptical
1438,1438,121462,Irregular
1439,1439,121473,Elliptical
1440,1440,121527,Spiral
1441,1441,121538,Bar Spiral
1442,1442,121552,Irregular
1443,1443,121558,Spiral
1444,1444,121567,Lenticular
1445,1445,121577,Elliptical
1446,1446,121590,Elliptical
1447,1447,121592,Elliptical
1448,1448,121611,Elliptical
1449,1449,121621,Spiral
1450,1450,121625,Elliptical
1451,1451,121637,Irregular
1452,1452,121645,Elliptical
1453,1453,121670,Elliptical
1454,1454,121694,Spiral
1455,1455,121705,Irregular
1456,1456,121713,Elliptical
1457,1457,121727,Spiral
1458,1458,121746,Irregular
1459,1459,121768,Spiral
1460,1460,121769,Elliptical
1461,1461,121774,Bar Spiral
1462,1462,121801,Elliptical
1463,1463,121811,Elliptical
1464,1464,121831,Elliptical
1465,1465,121835,Elliptical
1466,1466,121875,Bar Spiral
1467,1467,121899,Elliptical
1468,1468,121902,Spiral
1469,1469,121916,Spiral
1470,1470,121944,Spiral
1471,1471,121946,Elliptical
1472,1472,121960,Elliptical
1473,1473,121973,Spiral
1474,1474,122003,Elliptical
1475,1475,122020,Elliptical
1476,1476,122042,Spiral
1477,1477,122052,Spiral
1478,1478,122068,Irregular
1479,1479,122073,Elliptical
1480,1480,122093,Spiral
1481,1481,122099,Spiral
1482,1482,122109,Elliptical
1483,1483,122131,Elliptical
1484,1484,122152,Spiral
1485,1485,122158,Elliptical
1486,1486,122176,Spiral
1487,1487,122214,Spiral
1488,1488,122221,Irregular
1489,1489,122225,Lenticular
1490,1490,122226,Spiral
1491,1491,122240,Spiral
1492,1492,122245,Spiral
1493,1493,122265,Irregular
1494,1494,122278,Elliptical
1495,1495,122292,Irregular
1496,1496,122293,Bar Spiral
1497,1497,122294,Spiral
1498,1498,122295,Spiral
1499,1499,122296,Spiral
1500,1500,122298,Elliptical
1501,1501,122307,Elliptical
1502,1502,122362,Spiral
1503,1503,122371,Elliptical
1504,1504,122402,Spiral
1505,1505,122415,Spiral
1506,1506,122444,Elliptical
1507,1507,122445,Bar Spiral
1508,1508,122469,Elliptical
1509,1509,122477,Bar Spiral
1510,1510,122479,Elliptical
1511,1511,122525,Bar Spiral
1512,1512,122527,Lenticular
1513,1513,122566,Elliptical Cigar
1514,1514,122601,Lenticular
1515,1515,122608,Elliptical
1516,1516,122634,Elliptical Cigar
1517,1517,122654,Spiral
1518,1518,122672,Elliptical
1519,1519,122674,Elliptical
1520,1520,122694,Elliptical
1521,1521,122705,Elliptical
1522,1522,122715,Irregular
1523,1523,122717,Elliptical
1524,1524,122721,Spiral
1525,1525,122753,Irregular
1526,1526,122754,Elliptical
1527,1527,122804,Spiral
1528,1528,122818,Spiral
1529,1529,122832,Spiral
1530,1530,122855,Irregular
1531,1531,122870,Elliptical
1532,1532,122877,Elliptical
1533,1533,122907,Lenticular
1534,1534,122909,Elliptical
1535,1535,122933,Elliptical
1536,1536,122946,Spiral
1537,1537,122960,Spiral
1538,1538,122965,Elliptical
1539,1539,122995,Spiral
1540,1540,123024,Spiral
1541,1541,123036,Spiral
1542,1542,123039,Spiral
1543,1543,123059,Elliptical
1544,1544,123067,Elliptical
1545,1545,123093,Spiral
1546,1546,123103,Spiral
1547,1547,123118,Elliptical
1548,1548,123133,Spiral
1549,1549,123139,Elliptical
1550,1550,123141,Elliptical
1551,1551,123156,Elliptical
1552,1552,123173,Bar Spiral
1553,1553,123192,Elliptical
1554,1554,123199,Spiral
1555,1555,123200,Spiral
1556,1556,123203,Bar Spiral
1557,1557,123204,Elliptical
1558,1558,123205,Lenticular
1559,1559,123207,Bar Spiral
1560,1560,123243,Elliptical
1561,1561,123282,Elliptical
1562,1562,123294,Elliptical
1563,1563,123308,Irregular
1564,1564,123310,Spiral
1565,1565,123337,Irregular
1566,1566,123344,Elliptical
1567,1567,123349,Spiral
1568,1568,123381,Bar Spiral
1569,1569,123382,Lenticular
1570,1570,123383,Elliptical
1571,1571,123387,Elliptical
1572,1572,123411,Elliptical Cigar
1573,1573,123412,Elliptical
1574,1574,123416,Elliptical
1575,1575,123420,Spiral
1576,1576,123433,Elliptical
1577,1577,123440,Elliptical
1578,1578,123470,Spiral
1579,1579,123475,Spiral
1580,1580,123486,Spiral
1581,1581,123498,Irregular
1582,1582,123517,Elliptical
1583,1583,123540,Bar Spiral
1584,1584,123564,Lenticular
1585,1585,123582,Spiral
1586,1586,123628,Elliptical
1587,1587,123647,Spiral
1588,1588,123648,Elliptical
1589,1589,123670,Spiral
1590,1590,123678,Lenticular
1591,1591,123679,Elliptical
1592,1592,123692,Spiral
1593,1593,123694,Spiral
1594,1594,123695,Elliptical
1595,1595,123700,Spiral
1596,1596,123713,Elliptical
1597,1597,123750,Lenticular
1598,1598,123770,Elliptical
1599,1599,123772,Lenticular
1600,1600,123792,Irregular
1601,1601,123810,Lenticular
1602,1602,123811,Elliptical
1603,1603,123858,Spiral
1604,1604,123871,Bar Spiral
1605,1605,123878,Lenticular
1606,1606,123897,Irregular
1607,1607,123906,Irregular
1608,1608,123933,Spiral
1609,1609,123938,Bar Spiral
1610,1610,123980,Elliptical
1611,1611,123981,Spiral
1612,1612,124019,Elliptical
1613,1613,124022,Spiral
1614,1614,124050,Spiral
1615,1615,124057,Elliptical
1616,1616,124059,Spiral
1617,1617,124070,Lenticular
1618,1618,124076,Elliptical
1619,1619,124079,Spiral
1620,1620,124175,Spiral
1621,1621,124200,Bar Spiral
1622,1622,124206,Elliptical
1623,1623,124208,Lenticular
1624,1624,124210,Elliptical
1625,1625,124214,Spiral
1626,1626,124265,Spiral
1627,1627,124273,Irregular
1628,1628,124299,Spiral
1629,1629,124305,Elliptical
1630,1630,124307,Spiral
1631,1631,124315,Elliptical
1632,1632,124337,Bar Spiral
1633,1633,124342,Spiral
1634,1634,124375,Elliptical
1635,1635,124424,Bar Spiral
1636,1636,124425,Spiral
1637,1637,124434,Elliptical
1638,1638,124443,Spiral
1639,1639,124455,Spiral
1640,1640,124472,Irregular
1641,1641,124477,Irregular
1642,1642,124483,Elliptical
1643,1643,124491,Elliptical
1644,1644,124494,Spiral
1645,1645,124499,Irregular
1646,1646,124516,Elliptical Cigar
1647,1647,124519,Irregular
1648,1648,124548,Spiral
1649,1649,124549,Irregular
1650,1650,124578,Elliptical
1651,1651,124625,Spiral
1652,1652,124641,Spiral
1653,1653,124648,Elliptical
1654,1654,124649,Elliptical
1655,1655,124650,Lenticular
1656,1656,124679,Bar Spiral
1657,1657,124694,Irregular
1658,1658,124714,Irregular
1659,1659,124723,Bar Spiral
1660,1660,124733,Spiral
1661,1661,124770,Elliptical
1662,1662,124782,Elliptical
1663,1663,124816,Elliptical
1664,1664,124824,Spiral
1665,1665,124854,Irregular
1666,1666,124862,Elliptical
1667,1667,124877,Bar Spiral
1668,1668,124882,Bar Spiral
1669,1669,124908,Elliptical
1670,1670,124943,Irregular
1671,1671,124970,Spiral
1672,1672,124977,Elliptical Cigar
1673,1673,124981,Irregular
1674,1674,124991,Elliptical
1675,1675,124994,Elliptical
1676,1676,125006,Elliptical
1677,1677,125011,Elliptical
1678,1678,125040,Spiral
1679,1679,125063,Elliptical
1680,1680,125108,Elliptical
1681,1681,125118,Elliptical
1682,1682,125119,Elliptical
1683,1683,125123,Irregular
1684,1684,125129,Elliptical
1685,1685,125151,Elliptical
1686,1686,125158,Elliptical
1687,1687,125188,Elliptical
1688,1688,125199,Elliptical
1689,1689,125209,Elliptical
1690,1690,125277,Elliptical
1691,1691,125304,Elliptical
1692,1692,125327,Elliptical
1693,1693,125328,Irregular
1694,1694,125352,Spiral
1695,1695,125358,Elliptical
1696,1696,125393,Elliptical
1697,1697,125422,Spiral
1698,1698,125439,Elliptical
1699,1699,125460,Bar Spiral
1700,1700,125475,Elliptical
1701,1701,125507,Bar Spiral
1702,1702,125525,Elliptical
1703,1703,125537,Irregular
1704,1704,125576,Elliptical
1705,1705,125577,Spiral
1706,1706,125597,Elliptical Cigar
1707,1707,125616,Spiral
1708,1708,125620,Elliptical Cigar
1709,1709,125627,Elliptical
1710,1710,125664,Elliptical
1711,1711,125667,Elliptical
1712,1712,125672,Spiral
1713,1713,125675,Bar Spiral
1714,1714,125678,Spiral
1715,1715,125683,Elliptical
1716,1716,125686,Irregular
1717,1717,125687,Bar Spiral
1718,1718,125719,Spiral
1719,1719,125739,Elliptical
1720,1720,125740,Elliptical
1721,1721,125746,Elliptical
1722,1722,125755,Spiral
1723,1723,125756,Spiral
1724,1724,125760,Spiral
1725,1725,125770,Spiral
1726,1726,125787,Irregular
1727,1727,125797,Irregular
1728,1728,125798,Elliptical
1729,1729,125828,Bar Spiral
1730,1730,125860,Lenticular
1731,1731,125861,Spiral
1732,1732,125912,Lenticular
1733,1733,125934,Spiral
1734,1734,125948,Spiral
1735,1735,125960,Bar Spiral
1736,1736,125973,Spiral
1737,1737,125975,Elliptical
1738,1738,125983,Elliptical
1739,1739,126041,Spiral
1740,1740,126050,Spiral
1741,1741,126077,Bar Spiral
1742,1742,126085,Bar Spiral
1743,1743,126088,Irregular
1744,1744,126131,Irregular
1745,1745,126132,Spiral
1746,1746,126143,Irregular
1747,1747,126151,Irregular
1748,1748,126153,Irregular
1749,1749,126154,Spiral
1750,1750,126202,Bar Spiral
1751,1751,126234,Spiral
1752,1752,126256,Elliptical
1753,1753,126260,Spiral
1754,1754,126265,Bar Spiral
1755,1755,126279,Spiral
1756,1756,126282,Elliptical
1757,1757,126304,Irregular
1758,1758,126321,Bar Spiral
1759,1759,126338,Elliptical
1760,1760,126364,Bar Spiral
1761,1761,126382,Elliptical
1762,1762,126386,Elliptical
1763,1763,126391,Elliptical
1764,1764,126406,Spiral
