,Label,ImgName
946,Elliptical,114190.jpg
947,Elliptical,114191.jpg
948,Elliptical,114207.jpg
949,Spiral,114236.jpg
950,Irregular,114240.jpg
951,Spiral,114256.jpg
952,Elliptical,114271.jpg
953,Elliptical,114289.jpg
954,Elliptical,114294.jpg
955,Irregular,114305.jpg
956,Elliptical,114319.jpg
957,Irregular,114329.jpg
958,Elliptical,114337.jpg
959,Spiral,114354.jpg
960,Irregular,114433.jpg
961,Irregular,114435.jpg
962,Elliptical,114457.jpg
963,Elliptical,114462.jpg
964,Irregular,114464.jpg
965,Spiral,114502.jpg
966,Spiral,114517.jpg
967,Spiral,114550.jpg
968,Irregular,114570.jpg
969,Bar Spiral,114586.jpg
970,Spiral,114587.jpg
971,Elliptical,114588.jpg
972,Lenticular,114600.jpg
973,Irregular,114602.jpg
974,Lenticular,114620.jpg
975,Spiral,114642.jpg
976,Elliptical,114650.jpg
977,Elliptical,114654.jpg
978,Irregular,114658.jpg
979,Elliptical,114682.jpg
980,Spiral,114688.jpg
981,Elliptical,114695.jpg
982,Elliptical,114696.jpg
983,Spiral,114741.jpg
984,Spiral,114772.jpg
985,Bar Spiral,114815.jpg
986,Spiral,114863.jpg
987,Elliptical,114893.jpg
988,Spiral,114896.jpg
989,Irregular,114898.jpg
990,Spiral,114957.jpg
991,Spiral,114965.jpg
992,Spiral,114966.jpg
993,Elliptical,114993.jpg
994,Lenticular,115031.jpg
995,Lenticular,115033.jpg
996,Elliptical,115042.jpg
997,Elliptical,115051.jpg
998,Elliptical,115073.jpg
999,Irregular,115091.jpg
1000,Elliptical,115094.jpg
1001,Spiral,115102.jpg
1002,Spiral,115106.jpg
1003,Elliptical Cigar,115109.jpg
1004,Spiral,115114.jpg
1005,Bar Spiral,115126.jpg
1006,Elliptical,115132.jpg
1007,Bar Spiral,115143.jpg
1008,Lenticular,115163.jpg
1009,Elliptical,115191.jpg
1010,Elliptical,115235.jpg
1011,Irregular,115247.jpg
1012,Elliptical,115255.jpg
1013,Irregular,115272.jpg
1014,Elliptical,115275.jpg
1015,Spiral,115299.jpg
1016,Irregular,115304.jpg
1017,Spiral,115314.jpg
1018,Elliptical,115330.jpg
1019,Lenticular,115339.jpg
1020,Elliptical,115357.jpg
1021,Elliptical,115368.jpg
1022,Elliptical Cigar,115384.jpg
1023,Irregular,115385.jpg
1024,Irregular,115389.jpg
1025,Elliptical,115390.jpg
1026,Irregular,115399.jpg
1027,Spiral,115402.jpg
1028,Elliptical,115426.jpg
1029,Spiral,115430.jpg
1030,Elliptical,115449.jpg
1031,Irregular,115450.jpg
1032,Irregular,115490.jpg
1033,Elliptical,115506.jpg
1034,Bar Spiral,115515.jpg
1035,Elliptical,115525.jpg
1036,Lenticular,115526.jpg
1037,Spiral,115535.jpg
1038,Spiral,115541.jpg
1039,Elliptical,115545.jpg
1040,Elliptical,115560.jpg
1041,Spiral,115571.jpg
1042,Bar Spiral,115587.jpg
1043,Elliptical,115597.jpg
1044,Irregular,115617.jpg
1045,Spiral,115659.jpg
1046,Spiral,115662.jpg
1047,Spiral,115675.jpg
1048,Elliptical,115716.jpg
1049,Elliptical,115718.jpg
1050,Elliptical,115736.jpg
1051,Elliptical Cigar,115753.jpg
1052,Irregular,115766.jpg
1053,Spiral,115777.jpg
1054,Elliptical,115787.jpg
1055,Bar Spiral,115815.jpg
1056,Spiral,115818.jpg
1057,Spiral,115824.jpg
1058,Elliptical,115838.jpg
1059,Irregular,115840.jpg
1060,Elliptical,115845.jpg
1061,Elliptical,115854.jpg
1062,Irregular,115858.jpg
1063,Irregular,115869.jpg
1064,Irregular,115870.jpg
1065,Elliptical,115883.jpg
1066,Elliptical,115886.jpg
1067,Elliptical,115891.jpg
1068,Spiral,115905.jpg
1069,Elliptical,115918.jpg
1070,Elliptical,115938.jpg
1071,Elliptical,115942.jpg
1072,Lenticular,115953.jpg
1073,Elliptical,116011.jpg
1074,Bar Spiral,116043.jpg
1075,Lenticular,116044.jpg
1076,Elliptical,116045.jpg
1077,Spiral,116061.jpg
1078,Spiral,116064.jpg
1079,Spiral,116118.jpg
1080,Spiral,116140.jpg
1081,Irregular,116195.jpg
1082,Spiral,116201.jpg
1083,Elliptical,116208.jpg
1084,Elliptical,116210.jpg
1085,Elliptical,116214.jpg
1086,Elliptical,116228.jpg
1087,Elliptical Cigar,116239.jpg
1088,Irregular,116249.jpg
1089,Lenticular,116265.jpg
1090,Spiral,116291.jpg
1091,Spiral,116306.jpg
1092,Spiral,116328.jpg
1093,Elliptical,116386.jpg
1094,Elliptical,116417.jpg
1095,Spiral,116422.jpg
1096,Spiral,116429.jpg
1097,Elliptical,116435.jpg
1098,Spiral,116455.jpg
1099,Elliptical,116517.jpg
1100,Irregular,116518.jpg
1101,Elliptical,116524.jpg
1102,Elliptical,116527.jpg
1103,Irregular,116542.jpg
1104,Lenticular,116551.jpg
1105,Lenticular,116557.jpg
1106,Elliptical,116565.jpg
1107,Elliptical,116582.jpg
1108,Spiral,116596.jpg
1109,Elliptical,116614.jpg
1110,Elliptical,116620.jpg
1111,Irregular,116638.jpg
1112,Spiral,116667.jpg
1113,Elliptical,116669.jpg
1114,Elliptical,116692.jpg
1115,Elliptical Cigar,116695.jpg
1116,Elliptical,116719.jpg
1117,Elliptical,116723.jpg
1118,Lenticular,116724.jpg
1119,Lenticular,116751.jpg
1120,Elliptical,116779.jpg
1121,Elliptical,116780.jpg
1122,Spiral,116794.jpg
1123,Bar Spiral,116815.jpg
1124,Lenticular,116817.jpg
1125,Irregular,116832.jpg
1126,Elliptical,116844.jpg
1127,Spiral,116857.jpg
1128,Elliptical,116873.jpg
1129,Elliptical,116879.jpg
1130,Elliptical Cigar,116886.jpg
1131,Spiral,116896.jpg
1132,Elliptical,116914.jpg
1133,Elliptical,116927.jpg
1134,Spiral,116946.jpg
1135,Elliptical,116958.jpg
1136,Elliptical,116964.jpg
1137,Spiral,116979.jpg
1138,Spiral,116998.jpg
1139,Bar Spiral,117017.jpg
1140,Bar Spiral,117045.jpg
1141,Elliptical,117068.jpg
1142,Spiral,117085.jpg
1143,Elliptical,117090.jpg
1144,Irregular,117100.jpg
1145,Elliptical,117104.jpg
1146,Irregular,117135.jpg
1147,Spiral,117158.jpg
1148,Irregular,117164.jpg
1149,Irregular,117177.jpg
1150,Elliptical,117192.jpg
1151,Lenticular,117205.jpg
1152,Spiral,117206.jpg
1153,Elliptical,117214.jpg
1154,Elliptical,117216.jpg
1155,Lenticular,117217.jpg
1156,Elliptical,117228.jpg
1157,Elliptical,117235.jpg
1158,Lenticular,117240.jpg
1159,Lenticular,117265.jpg
1160,Lenticular,117267.jpg
1161,Spiral,117268.jpg
1162,Bar Spiral,117300.jpg
1163,Spiral,117319.jpg
1164,Spiral,117361.jpg
1165,Spiral,117413.jpg
1166,Spiral,117424.jpg
1167,Bar Spiral,117440.jpg
1168,Spiral,117492.jpg
1169,Spiral,117494.jpg
1170,Spiral,117503.jpg
1171,Elliptical,117510.jpg
1172,Spiral,117520.jpg
1173,Irregular,117528.jpg
1174,Spiral,117541.jpg
1175,Irregular,117576.jpg
1176,Elliptical,117587.jpg
1177,Spiral,117597.jpg
1178,Irregular,117598.jpg
1179,Elliptical,117605.jpg
1180,Elliptical,117621.jpg
1181,Elliptical,117623.jpg
1182,Irregular,117627.jpg
1183,Bar Spiral,117641.jpg
1184,Elliptical,117647.jpg
1185,Bar Spiral,117674.jpg
1186,Irregular,117722.jpg
1187,Spiral,117730.jpg
1188,Spiral,117743.jpg
1189,Elliptical,117764.jpg
1190,Elliptical,117767.jpg
1191,Irregular,117775.jpg
1192,Elliptical,117805.jpg
1193,Elliptical,117813.jpg
1194,Elliptical,117833.jpg
1195,Elliptical,117853.jpg
1196,Lenticular,117858.jpg
1197,Irregular,117895.jpg
1198,Lenticular,117908.jpg
1199,Irregular,117909.jpg
1200,Spiral,117915.jpg
1201,Elliptical,117921.jpg
1202,Spiral,117929.jpg
1203,Irregular,117934.jpg
1204,Elliptical,117996.jpg
1205,Bar Spiral,118013.jpg
1206,Elliptical,118015.jpg
1207,Elliptical,118044.jpg
1208,Spiral,118048.jpg
1209,Elliptical,118063.jpg
1210,Elliptical,118074.jpg
1211,Spiral,118085.jpg
1212,Elliptical,118119.jpg
1213,Spiral,118140.jpg
1214,Elliptical,118141.jpg
1215,Irregular,118150.jpg
1216,Elliptical,118161.jpg
1217,Elliptical,118163.jpg
1218,Spiral,118184.jpg
1219,Lenticular,118188.jpg
1220,Spiral,118199.jpg
1221,Spiral,118223.jpg
1222,Irregular,118260.jpg
1223,Spiral,118323.jpg
1224,Spiral,118337.jpg
1225,Elliptical,118348.jpg
1226,Irregular,118382.jpg
1227,Lenticular,118409.jpg
1228,Elliptical,118452.jpg
1229,Bar Spiral,118476.jpg
1230,Elliptical,118493.jpg
1231,Elliptical Cigar,118506.jpg
1232,Spiral,118539.jpg
1233,Elliptical,118590.jpg
1234,Spiral,118599.jpg
1235,Spiral,118638.jpg
1236,Spiral,118644.jpg
1237,Spiral,118650.jpg
1238,Elliptical,118685.jpg
1239,Elliptical,118700.jpg
1240,Irregular,118702.jpg
1241,Spiral,118712.jpg
1242,Spiral,118714.jpg
1243,Spiral,118723.jpg
1244,Elliptical,118767.jpg
1245,Irregular,118777.jpg
1246,Elliptical,118811.jpg
1247,Irregular,118831.jpg
1248,Irregular,118856.jpg
1249,Elliptical Cigar,118868.jpg
1250,Spiral,118877.jpg
1251,Lenticular,118893.jpg
1252,Spiral,118935.jpg
1253,Spiral,118941.jpg
1254,Elliptical,118944.jpg
1255,Elliptical,118947.jpg
1256,Elliptical,118949.jpg
1257,Lenticular,118971.jpg
1258,Irregular,118993.jpg
1259,Spiral,119009.jpg
1260,Spiral,119010.jpg
1261,Irregular,119014.jpg
1262,Spiral,119037.jpg
1263,Spiral,119045.jpg
1264,Lenticular,119061.jpg
1265,Irregular,119074.jpg
1266,Irregular,119147.jpg
1267,Spiral,119150.jpg
1268,Elliptical,119186.jpg
1269,Spiral,119229.jpg
1270,Spiral,119239.jpg
1271,Spiral,119240.jpg
1272,Spiral,119249.jpg
1273,Bar Spiral,119250.jpg
1274,Elliptical,119256.jpg
1275,Bar Spiral,119262.jpg
1276,Bar Spiral,119277.jpg
1277,Irregular,119280.jpg
1278,Elliptical,119314.jpg
1279,Spiral,119321.jpg
1280,Elliptical,119334.jpg
1281,Bar Spiral,119358.jpg
1282,Spiral,119366.jpg
1283,Lenticular,119373.jpg
1284,Elliptical Cigar,119383.jpg
1285,Elliptical,119384.jpg
1286,Spiral,119397.jpg
1287,Elliptical,119398.jpg
1288,Elliptical,119417.jpg
1289,Bar Spiral,119425.jpg
1290,Spiral,119454.jpg
1291,Spiral,119459.jpg
1292,Spiral,119471.jpg
1293,Spiral,119498.jpg
1294,Bar Spiral,119501.jpg
1295,Irregular,119536.jpg
1296,Irregular,119537.jpg
1297,Elliptical,119554.jpg
1298,Spiral,119573.jpg
1299,Irregular,119579.jpg
1300,Spiral,119599.jpg
1301,Irregular,119644.jpg
1302,Elliptical,119666.jpg
1303,Irregular,119670.jpg
1304,Lenticular,119675.jpg
1305,Lenticular,119691.jpg
1306,Elliptical,119693.jpg
1307,Spiral,119695.jpg
1308,Elliptical,119699.jpg
1309,Spiral,119718.jpg
1310,Spiral,119719.jpg
1311,Elliptical Cigar,119720.jpg
1312,Irregular,119729.jpg
1313,Irregular,119740.jpg
1314,Spiral,119743.jpg
1315,Elliptical,119766.jpg
1316,Spiral,119773.jpg
1317,Elliptical,119774.jpg
1318,Spiral,119777.jpg
1319,Elliptical,119798.jpg
1320,Bar Spiral,119816.jpg
1321,Spiral,119831.jpg
1322,Irregular,119864.jpg
1323,Spiral,119876.jpg
1324,Irregular,119889.jpg
1325,Irregular,119909.jpg
1326,Spiral,119910.jpg
1327,Elliptical,119921.jpg
1328,Elliptical,119941.jpg
1329,Spiral,119967.jpg
1330,Spiral,119990.jpg
1331,Elliptical,120006.jpg
1332,Elliptical,120027.jpg
1333,Elliptical,120036.jpg
1334,Bar Spiral,120042.jpg
1335,Irregular,120051.jpg
1336,Elliptical,120062.jpg
1337,Spiral,120084.jpg
1338,Elliptical,120107.jpg
1339,Elliptical,120112.jpg
1340,Lenticular,120127.jpg
1341,Irregular,120158.jpg
1342,Spiral,120179.jpg
1343,Spiral,120187.jpg
1344,Spiral,120191.jpg
1345,Spiral,120193.jpg
1346,Spiral,120197.jpg
1347,Elliptical,120201.jpg
1348,Elliptical,120214.jpg
1349,Elliptical,120219.jpg
1350,Lenticular,120223.jpg
1351,Spiral,120228.jpg
1352,Elliptical,120231.jpg
1353,Irregular,120250.jpg
1354,Elliptical,120258.jpg
1355,Spiral,120259.jpg
1356,Spiral,120260.jpg
1357,Elliptical,120305.jpg
1358,Bar Spiral,120307.jpg
1359,Elliptical,120314.jpg
1360,Irregular,120316.jpg
1361,Spiral,120333.jpg
1362,Bar Spiral,120337.jpg
1363,Spiral,120354.jpg
1364,Irregular,120374.jpg
1365,Spiral,120383.jpg
1366,Spiral,120384.jpg
1367,Elliptical,120387.jpg
1368,Spiral,120426.jpg
1369,Spiral,120433.jpg
1370,Elliptical,120438.jpg
1371,Elliptical,120440.jpg
1372,Irregular,120447.jpg
1373,Elliptical,120535.jpg
1374,Spiral,120548.jpg
1375,Elliptical,120566.jpg
1376,Spiral,120586.jpg
1377,Elliptical,120629.jpg
1378,Spiral,120632.jpg
1379,Irregular,120641.jpg
1380,Elliptical,120648.jpg
1381,Elliptical,120659.jpg
1382,Spiral,120676.jpg
1383,Elliptical,120697.jpg
1384,Bar Spiral,120716.jpg
1385,Elliptical,120763.jpg
1386,Elliptical,120774.jpg
1387,Elliptical,120776.jpg
1388,Elliptical,120782.jpg
1389,Bar Spiral,120847.jpg
1390,Irregular,120858.jpg
1391,Irregular,120868.jpg
1392,Elliptical,120891.jpg
1393,Irregular,120915.jpg
1394,Elliptical,120918.jpg
1395,Elliptical,120923.jpg
1396,Spiral,120925.jpg
1397,Spiral,120941.jpg
1398,Spiral,120998.jpg
1399,Spiral,121006.jpg
1400,Lenticular,121008.jpg
1401,Elliptical Cigar,121016.jpg
1402,Spiral,121031.jpg
1403,Elliptical,121044.jpg
1404,Bar Spiral,121048.jpg
1405,Elliptical,121059.jpg
1406,Irregular,121067.jpg
1407,Elliptical,121068.jpg
1408,Spiral,121085.jpg
1409,Spiral,121088.jpg
1410,Lenticular,121128.jpg
1411,Irregular,121129.jpg
1412,Elliptical,121133.jpg
1413,Spiral,121147.jpg
1414,Spiral,121164.jpg
1415,Spiral,121167.jpg
1416,Irregular,121177.jpg
1417,Irregular,121178.jpg
1418,Lenticular,121184.jpg
1419,Elliptical,121190.jpg
1420,Elliptical,121195.jpg
1421,Elliptical Cigar,121196.jpg
1422,Elliptical,121250.jpg
1423,Irregular,121257.jpg
1424,Elliptical,121262.jpg
1425,Lenticular,121267.jpg
1426,Spiral,121272.jpg
1427,Lenticular,121276.jpg
1428,Elliptical,121287.jpg
1429,Spiral,121319.jpg
1430,Elliptical,121346.jpg
1431,Spiral,121371.jpg
1432,Spiral,121378.jpg
1433,Bar Spiral,121394.jpg
1434,Spiral,121410.jpg
1435,Elliptical,121413.jpg
1436,Irregular,121438.jpg
1437,Elliptical,121459.jpg
1438,Irregular,121462.jpg
1439,Elliptical,121473.jpg
1440,Spiral,121527.jpg
1441,Bar Spiral,121538.jpg
1442,Irregular,121552.jpg
1443,Spiral,121558.jpg
1444,Lenticular,121567.jpg
1445,Elliptical,121577.jpg
1446,Elliptical,121590.jpg
1447,Elliptical,121592.jpg
1448,Elliptical,121611.jpg
1449,Spiral,121621.jpg
1450,Elliptical,121625.jpg
1451,Irregular,121637.jpg
1452,Elliptical,121645.jpg
1453,Elliptical,121670.jpg
1454,Spiral,121694.jpg
1455,Irregular,121705.jpg
1456,Elliptical,121713.jpg
1457,Spiral,121727.jpg
1458,Irregular,121746.jpg
1459,Spiral,121768.jpg
1460,Elliptical,121769.jpg
1461,Bar Spiral,121774.jpg
1462,Elliptical,121801.jpg
1463,Elliptical,121811.jpg
1464,Elliptical,121831.jpg
1465,Elliptical,121835.jpg
1466,Bar Spiral,121875.jpg
1467,Elliptical,121899.jpg
1468,Spiral,121902.jpg
1469,Spiral,121916.jpg
1470,Spiral,121944.jpg
1471,Elliptical,121946.jpg
1472,Elliptical,121960.jpg
1473,Spiral,121973.jpg
1474,Elliptical,122003.jpg
1475,Elliptical,122020.jpg
1476,Spiral,122042.jpg
1477,Spiral,122052.jpg
1478,Irregular,122068.jpg
1479,Elliptical,122073.jpg
1480,Spiral,122093.jpg
1481,Spiral,122099.jpg
1482,Elliptical,122109.jpg
1483,Elliptical,122131.jpg
1484,Spiral,122152.jpg
1485,Elliptical,122158.jpg
1486,Spiral,122176.jpg
1487,Spiral,122214.jpg
1488,Irregular,122221.jpg
1489,Lenticular,122225.jpg
1490,Spiral,122226.jpg
1491,Spiral,122240.jpg
1492,Spiral,122245.jpg
1493,Irregular,122265.jpg
1494,Elliptical,122278.jpg
1495,Irregular,122292.jpg
1496,Bar Spiral,122293.jpg
1497,Spiral,122294.jpg
1498,Spiral,122295.jpg
1499,Spiral,122296.jpg
1500,Elliptical,122298.jpg
1501,Elliptical,122307.jpg
1502,Spiral,122362.jpg
1503,Elliptical,122371.jpg
1504,Spiral,122402.jpg
1505,Spiral,122415.jpg
1506,Elliptical,122444.jpg
1507,Bar Spiral,122445.jpg
1508,Elliptical,122469.jpg
1509,Bar Spiral,122477.jpg
1510,Elliptical,122479.jpg
1511,Bar Spiral,122525.jpg
1512,Lenticular,122527.jpg
1513,Elliptical Cigar,122566.jpg
1514,Lenticular,122601.jpg
1515,Elliptical,122608.jpg
1516,Elliptical Cigar,122634.jpg
1517,Spiral,122654.jpg
1518,Elliptical,122672.jpg
1519,Elliptical,122674.jpg
1520,Elliptical,122694.jpg
1521,Elliptical,122705.jpg
1522,Irregular,122715.jpg
1523,Elliptical,122717.jpg
1524,Spiral,122721.jpg
1525,Irregular,122753.jpg
1526,Elliptical,122754.jpg
1527,Spiral,122804.jpg
1528,Spiral,122818.jpg
1529,Spiral,122832.jpg
1530,Irregular,122855.jpg
1531,Elliptical,122870.jpg
1532,Elliptical,122877.jpg
1533,Lenticular,122907.jpg
1534,Elliptical,122909.jpg
1535,Elliptical,122933.jpg
1536,Spiral,122946.jpg
1537,Spiral,122960.jpg
1538,Elliptical,122965.jpg
1539,Spiral,122995.jpg
1540,Spiral,123024.jpg
1541,Spiral,123036.jpg
1542,Spiral,123039.jpg
1543,Elliptical,123059.jpg
1544,Elliptical,123067.jpg
1545,Spiral,123093.jpg
1546,Spiral,123103.jpg
1547,Elliptical,123118.jpg
1548,Spiral,123133.jpg
1549,Elliptical,123139.jpg
1550,Elliptical,123141.jpg
1551,Elliptical,123156.jpg
1552,Bar Spiral,123173.jpg
1553,Elliptical,123192.jpg
1554,Spiral,123199.jpg
1555,Spiral,123200.jpg
1556,Bar Spiral,123203.jpg
1557,Elliptical,123204.jpg
1558,Lenticular,123205.jpg
1559,Bar Spiral,123207.jpg
1560,Elliptical,123243.jpg
1561,Elliptical,123282.jpg
1562,Elliptical,123294.jpg
1563,Irregular,123308.jpg
1564,Spiral,123310.jpg
1565,Irregular,123337.jpg
1566,Elliptical,123344.jpg
1567,Spiral,123349.jpg
1568,Bar Spiral,123381.jpg
1569,Lenticular,123382.jpg
1570,Elliptical,123383.jpg
1571,Elliptical,123387.jpg
1572,Elliptical Cigar,123411.jpg
1573,Elliptical,123412.jpg
1574,Elliptical,123416.jpg
1575,Spiral,123420.jpg
1576,Elliptical,123433.jpg
1577,Elliptical,123440.jpg
1578,Spiral,123470.jpg
1579,Spiral,123475.jpg
1580,Spiral,123486.jpg
1581,Irregular,123498.jpg
1582,Elliptical,123517.jpg
1583,Bar Spiral,123540.jpg
1584,Lenticular,123564.jpg
1585,Spiral,123582.jpg
1586,Elliptical,123628.jpg
1587,Spiral,123647.jpg
1588,Elliptical,123648.jpg
1589,Spiral,123670.jpg
1590,Lenticular,123678.jpg
1591,Elliptical,123679.jpg
1592,Spiral,123692.jpg
1593,Spiral,123694.jpg
1594,Elliptical,123695.jpg
1595,Spiral,123700.jpg
1596,Elliptical,123713.jpg
1597,Lenticular,123750.jpg
1598,Elliptical,123770.jpg
1599,Lenticular,123772.jpg
1600,Irregular,123792.jpg
1601,Lenticular,123810.jpg
1602,Elliptical,123811.jpg
1603,Spiral,123858.jpg
1604,Bar Spiral,123871.jpg
1605,Lenticular,123878.jpg
1606,Irregular,123897.jpg
1607,Irregular,123906.jpg
1608,Spiral,123933.jpg
1609,Bar Spiral,123938.jpg
1610,Elliptical,123980.jpg
1611,Spiral,123981.jpg
1612,Elliptical,124019.jpg
1613,Spiral,124022.jpg
1614,Spiral,124050.jpg
1615,Elliptical,124057.jpg
1616,Spiral,124059.jpg
1617,Lenticular,124070.jpg
1618,Elliptical,124076.jpg
1619,Spiral,124079.jpg
1620,Spiral,124175.jpg
1621,Bar Spiral,124200.jpg
1622,Elliptical,124206.jpg
1623,Lenticular,124208.jpg
1624,Elliptical,124210.jpg
1625,Spiral,124214.jpg
1626,Spiral,124265.jpg
1627,Irregular,124273.jpg
1628,Spiral,124299.jpg
1629,Elliptical,124305.jpg
1630,Spiral,124307.jpg
1631,Elliptical,124315.jpg
1632,Bar Spiral,124337.jpg
1633,Spiral,124342.jpg
1634,Elliptical,124375.jpg
1635,Bar Spiral,124424.jpg
1636,Spiral,124425.jpg
1637,Elliptical,124434.jpg
1638,Spiral,124443.jpg
1639,Spiral,124455.jpg
1640,Irregular,124472.jpg
1641,Irregular,124477.jpg
1642,Elliptical,124483.jpg
1643,Elliptical,124491.jpg
1644,Spiral,124494.jpg
1645,Irregular,124499.jpg
1646,Elliptical Cigar,124516.jpg
1647,Irregular,124519.jpg
1648,Spiral,124548.jpg
1649,Irregular,124549.jpg
1650,Elliptical,124578.jpg
1651,Spiral,124625.jpg
1652,Spiral,124641.jpg
1653,Elliptical,124648.jpg
1654,Elliptical,124649.jpg
1655,Lenticular,124650.jpg
1656,Bar Spiral,124679.jpg
1657,Irregular,124694.jpg
1658,Irregular,124714.jpg
1659,Bar Spiral,124723.jpg
1660,Spiral,124733.jpg
1661,Elliptical,124770.jpg
1662,Elliptical,124782.jpg
1663,Elliptical,124816.jpg
1664,Spiral,124824.jpg
1665,Irregular,124854.jpg
1666,Elliptical,124862.jpg
1667,Bar Spiral,124877.jpg
1668,Bar Spiral,124882.jpg
1669,Elliptical,124908.jpg
1670,Irregular,124943.jpg
1671,Spiral,124970.jpg
1672,Elliptical Cigar,124977.jpg
1673,Irregular,124981.jpg
1674,Elliptical,124991.jpg
1675,Elliptical,124994.jpg
1676,Elliptical,125006.jpg
1677,Elliptical,125011.jpg
1678,Spiral,125040.jpg
1679,Elliptical,125063.jpg
1680,Elliptical,125108.jpg
1681,Elliptical,125118.jpg
1682,Elliptical,125119.jpg
1683,Irregular,125123.jpg
1684,Elliptical,125129.jpg
1685,Elliptical,125151.jpg
1686,Elliptical,125158.jpg
1687,Elliptical,125188.jpg
1688,Elliptical,125199.jpg
1689,Elliptical,125209.jpg
1690,Elliptical,125277.jpg
1691,Elliptical,125304.jpg
1692,Elliptical,125327.jpg
1693,Irregular,125328.jpg
1694,Spiral,125352.jpg
1695,Elliptical,125358.jpg
1696,Elliptical,125393.jpg
1697,Spiral,125422.jpg
1698,Elliptical,125439.jpg
1699,Bar Spiral,125460.jpg
1700,Elliptical,125475.jpg
1701,Bar Spiral,125507.jpg
1702,Elliptical,125525.jpg
1703,Irregular,125537.jpg
1704,Elliptical,125576.jpg
1705,Spiral,125577.jpg
1706,Elliptical Cigar,125597.jpg
1707,Spiral,125616.jpg
1708,Elliptical Cigar,125620.jpg
1709,Elliptical,125627.jpg
1710,Elliptical,125664.jpg
1711,Elliptical,125667.jpg
1712,Spiral,125672.jpg
1713,Bar Spiral,125675.jpg
1714,Spiral,125678.jpg
1715,Elliptical,125683.jpg
1716,Irregular,125686.jpg
1717,Bar Spiral,125687.jpg
1718,Spiral,125719.jpg
1719,Elliptical,125739.jpg
1720,Elliptical,125740.jpg
1721,Elliptical,125746.jpg
1722,Spiral,125755.jpg
